synopsis_plagiarism_similarity,title_length,description_length,synopsis_length,title_word_count,description_word_count,synopsis_word_count,title_sentiment,description_sentiment,synopsis_sentiment,description_readability,synopsis_readability,num_locations,rehearsal_to_shooting_days,production_duration_months,num_crew_roles,avg_crew_compensation,max_crew_compensation,pct_negotiable_crew,num_casting_roles,num_male_roles,num_female_roles,num_nonbinary_roles,gender_diversity_score,avg_casting_compensation,max_casting_compensation,pct_negotiable_casting,age_range_diversity,casting_description_sentiment,project_duration_days,project_year,project_month,project_type_id,package_type_of_user,has_major_city,is_summer_production,is_winter_production,has_director,has_assistant_director,has_child_actors,is_holiday_season,review_status
0.99,39.0,182.0,92.0,3.0,30.0,14.0,0.0,0.4019,0.2023,73.84500000000001,81.24119047619048,3.0,10.0,5.0,5.0,24000.0,24000.0,80.0,6.0,1.0,2.0,3.0,0.6111111111111112,25000.0,32000.0,50.0,3.0,0.09458333333333331,159.0,2024.0,10.0,Documentary,free,True,False,False,False,False,True,False,Rejected
0.74,33.0,82.0,62.0,4.0,15.0,9.0,0.4019,0.6369,0.0,80.78250000000001,42.46750000000003,3.0,9.0,5.0,5.0,29000.0,41000.0,60.0,6.0,2.0,3.0,1.0,0.6111111111111112,26600.0,39000.0,16.666666666666664,4.0,0.23605,178.0,2025.0,6.0,TV,basic,True,True,False,False,False,True,False,Needs Review
0.03,44.0,113.0,57.0,5.0,17.0,10.0,0.0,0.3612,0.0,46.812745098039244,74.86000000000003,3.0,19.0,4.0,3.0,30333.333333333332,43000.0,0.0,3.0,2.0,0.0,1.0,0.4444444444444444,36000.0,36000.0,66.66666666666666,3.0,-0.29833333333333334,148.0,2026.0,2.0,Theater,free,True,False,True,False,False,True,False,Approved
0.83,31.0,150.0,115.0,3.0,21.0,18.0,0.0,0.0839,0.3182,52.44910714285717,69.14500000000001,3.0,19.0,2.0,5.0,36000.0,45000.0,60.0,6.0,1.0,2.0,3.0,0.6111111111111112,27666.666666666668,31000.0,50.0,4.0,0.31693333333333334,87.0,2026.0,2.0,Documentary,premium,True,False,True,False,False,True,False,Rejected
0.18,31.0,182.0,123.0,3.0,29.0,18.0,0.0,0.8402,0.6369,69.67213793103451,42.46750000000003,1.0,19.0,2.0,4.0,41000.0,41000.0,75.0,5.0,1.0,0.0,4.0,0.31999999999999984,23666.666666666668,26000.0,40.0,5.0,0.15152000000000002,88.0,2025.0,11.0,Short Film,basic,True,False,True,False,True,True,True,Approved
0.39,30.0,110.0,129.0,3.0,19.0,19.0,0.0,0.2144,0.8316,81.79269736842107,46.171644736842126,2.0,19.0,4.0,3.0,34000.0,34000.0,66.66666666666666,6.0,2.0,3.0,1.0,0.6111111111111112,25000.0,35000.0,66.66666666666666,4.0,0.03928333333333333,135.0,2024.0,12.0,TV,basic,True,False,True,False,False,True,True,Approved
0.88,36.0,175.0,81.0,3.0,28.0,11.0,0.4939,0.4404,-0.2263,65.18671428571429,47.434318181818185,3.0,17.0,4.0,5.0,21000.0,21000.0,80.0,3.0,0.0,2.0,1.0,0.4444444444444444,39000.0,39000.0,66.66666666666666,2.0,0.31289999999999996,146.0,2025.0,7.0,Theater,premium,True,True,False,False,True,True,False,Rejected
0.02,32.0,112.0,69.0,3.0,19.0,12.0,0.0,-0.2263,0.2648,80.18561403508772,87.94500000000002,1.0,20.0,2.0,3.0,32500.0,49000.0,33.33333333333333,6.0,2.0,1.0,3.0,0.6111111111111112,18500.0,19000.0,66.66666666666666,5.0,0.02488333333333333,80.0,2025.0,8.0,Film,basic,False,True,False,False,False,True,False,Approved
0.81,29.0,174.0,84.0,3.0,26.0,13.0,0.4404,-0.296,0.8689,53.814423076923106,59.26743589743592,2.0,23.0,4.0,2.0,0.0,0.0,100.0,3.0,0.0,2.0,1.0,0.4444444444444444,34000.0,36000.0,0.0,3.0,0.09106666666666667,136.0,2025.0,4.0,TV,basic,True,False,False,False,False,True,False,Rejected
0.8,27.0,119.0,121.0,3.0,17.0,18.0,0.4019,-0.4767,0.3182,46.812745098039244,50.34500000000003,2.0,11.0,2.0,4.0,39333.333333333336,46000.0,25.0,4.0,0.0,2.0,2.0,0.5,27000.0,37000.0,0.0,4.0,0.387825,85.0,2025.0,8.0,Theater,free,True,True,False,False,False,True,False,Needs Review
0.04,48.0,172.0,142.0,4.0,27.0,21.0,0.5423,0.4215,0.2263,65.2504166666667,46.64428571428573,2.0,29.0,4.0,4.0,47000.0,47000.0,75.0,3.0,1.0,1.0,1.0,0.6666666666666667,24500.0,30000.0,33.33333333333333,2.0,0.042666666666666665,141.0,2025.0,6.0,Documentary,basic,True,True,False,False,False,True,False,Approved
0.93,40.0,143.0,102.0,5.0,21.0,14.0,0.0,0.6682,0.3182,36.33482142857147,24.487142857142885,3.0,15.0,2.0,3.0,48000.0,48000.0,66.66666666666666,3.0,1.0,0.0,2.0,0.4444444444444444,0.0,0.0,100.0,3.0,0.28353333333333336,88.0,2025.0,9.0,Short Film,premium,True,False,False,False,True,False,False,Rejected
0.33,33.0,169.0,107.0,3.0,24.0,18.0,0.4588,0.8271,-0.2732,28.02000000000004,73.84500000000001,1.0,29.0,1.0,5.0,35000.0,35000.0,80.0,4.0,0.0,1.0,3.0,0.375,28333.333333333332,38000.0,25.0,2.0,0.46735,32.0,2026.0,3.0,Film,premium,False,False,False,False,False,True,False,Approved
0.23,35.0,182.0,122.0,3.0,27.0,20.0,0.0,0.4208,0.0,35.28733333333335,68.93833333333333,3.0,18.0,2.0,5.0,25000.0,25000.0,80.0,4.0,0.0,4.0,0.0,0.0,33500.0,37000.0,50.0,3.0,0.26849999999999996,69.0,2025.0,7.0,Short Film,free,True,True,False,False,False,True,False,Approved
0.24,39.0,110.0,67.0,4.0,17.0,10.0,0.0,0.0772,-0.0772,71.69509803921571,57.940000000000026,3.0,21.0,3.0,3.0,24333.333333333332,38000.0,0.0,4.0,2.0,2.0,0.0,0.5,31000.0,40000.0,25.0,3.0,-0.05212499999999999,107.0,2026.0,2.0,Documentary,basic,True,False,True,False,False,True,False,Approved
0.82,33.0,140.0,103.0,3.0,21.0,17.0,0.0,0.4939,-0.34,60.50625000000002,71.69509803921571,3.0,20.0,1.0,3.0,19000.0,19000.0,66.66666666666666,3.0,0.0,1.0,2.0,0.4444444444444444,37000.0,37000.0,66.66666666666666,3.0,0.15293333333333334,55.0,2024.0,9.0,Short Film,basic,True,False,False,False,False,False,False,Rejected
0.77,34.0,162.0,117.0,3.0,25.0,21.0,0.0,0.296,0.7845,58.36325000000002,84.6776785714286,2.0,15.0,3.0,2.0,0.0,0.0,100.0,3.0,0.0,1.0,2.0,0.4444444444444444,24000.0,24000.0,66.66666666666666,3.0,0.22503333333333334,107.0,2024.0,4.0,Documentary,premium,True,False,False,False,False,True,False,Needs Review
0.68,29.0,84.0,110.0,3.0,12.0,16.0,0.0,-0.0258,0.6369,38.595,48.084166666666704,1.0,16.0,1.0,5.0,24000.0,35000.0,40.0,6.0,3.0,2.0,1.0,0.6111111111111112,30000.0,39000.0,33.33333333333333,4.0,0.06416666666666665,44.0,2025.0,5.0,Documentary,basic,False,False,False,False,False,True,False,Needs Review
0.41,25.0,114.0,71.0,3.0,18.0,9.0,0.0,0.4215,0.4215,64.44500000000002,14.267500000000013,2.0,21.0,3.0,5.0,16000.0,16000.0,80.0,5.0,2.0,0.0,3.0,0.48,25000.0,25000.0,80.0,3.0,0.027139999999999987,113.0,2024.0,6.0,TV,premium,True,True,False,False,False,True,False,Approved
0.89,31.0,145.0,78.0,3.0,19.0,12.0,0.0,-0.25,0.0,22.301403508771955,73.84500000000001,3.0,13.0,3.0,5.0,34333.333333333336,38000.0,40.0,3.0,0.0,1.0,2.0,0.4444444444444444,31000.0,34000.0,33.33333333333333,2.0,-0.07293333333333334,119.0,2026.0,2.0,Short Film,premium,True,False,True,False,True,True,False,Rejected
0.41,21.0,123.0,81.0,3.0,19.0,12.0,0.7351,0.296,0.3612,57.9224561403509,38.595,2.0,23.0,2.0,2.0,12000.0,12000.0,50.0,3.0,0.0,1.0,2.0,0.4444444444444444,34000.0,34000.0,66.66666666666666,2.0,0.06333333333333334,84.0,2024.0,8.0,Theater,basic,True,True,False,False,False,True,False,Approved
0.1,31.0,198.0,142.0,3.0,31.0,21.0,0.3182,0.9517,0.765,64.09038709677421,45.4577142857143,1.0,22.0,5.0,5.0,30000.0,50000.0,40.0,4.0,1.0,2.0,1.0,0.625,22000.0,23000.0,50.0,3.0,0.1774,157.0,2025.0,9.0,TV,premium,False,False,False,False,False,True,False,Approved
0.96,26.0,177.0,140.0,3.0,28.0,19.0,0.4019,0.7096,0.0772,77.27242857142859,31.206666666666678,2.0,22.0,5.0,5.0,36500.0,40000.0,20.0,4.0,2.0,1.0,1.0,0.625,19000.0,21000.0,25.0,3.0,0.283,161.0,2025.0,11.0,Short Film,free,True,False,False,False,False,True,True,Rejected
0.27,42.0,159.0,131.0,3.0,22.0,20.0,0.0,0.0,0.6908,37.014454545454555,66.40000000000003,1.0,9.0,3.0,4.0,24500.0,38000.0,50.0,3.0,2.0,1.0,0.0,0.4444444444444444,0.0,0.0,100.0,3.0,0.3551666666666667,98.0,2026.0,1.0,Film,free,False,False,True,False,True,False,True,Approved
0.81,29.0,125.0,67.0,3.0,18.0,11.0,0.0,-0.1027,0.4404,59.745000000000005,78.19795454545455,1.0,19.0,1.0,4.0,20333.333333333332,31000.0,25.0,6.0,2.0,3.0,1.0,0.6111111111111112,27600.0,34000.0,16.666666666666664,4.0,0.16315,49.0,2025.0,2.0,Theater,basic,False,False,True,False,False,True,False,Rejected
0.45,37.0,137.0,103.0,3.0,19.0,15.0,0.0,0.4215,0.743,19.45585526315793,60.76000000000002,1.0,20.0,5.0,3.0,16000.0,16000.0,66.66666666666666,3.0,3.0,0.0,0.0,0.0,32000.0,32000.0,66.66666666666666,1.0,0.38166666666666665,174.0,2025.0,7.0,Documentary,premium,True,True,False,False,False,True,False,Approved
0.94,35.0,114.0,127.0,3.0,18.0,19.0,0.0,0.0772,-0.2732,59.745000000000005,68.43480263157898,2.0,15.0,5.0,4.0,16000.0,16000.0,75.0,5.0,2.0,2.0,1.0,0.6399999999999999,26000.0,26000.0,80.0,2.0,-0.119,168.0,2024.0,5.0,Theater,premium,True,False,False,False,False,True,False,Rejected
0.65,36.0,150.0,137.0,3.0,19.0,21.0,0.0,0.5106,0.8786,0.03824561403510529,57.54342857142859,2.0,14.0,3.0,3.0,49000.0,49000.0,66.66666666666666,4.0,1.0,1.0,2.0,0.625,23250.0,35000.0,0.0,3.0,0.5343500000000001,114.0,2025.0,6.0,Documentary,basic,True,True,False,False,False,True,False,Needs Review
0.46,26.0,185.0,114.0,3.0,27.0,18.0,0.0,-0.2732,0.5106,47.82066666666668,45.64500000000001,1.0,21.0,2.0,2.0,13000.0,13000.0,50.0,5.0,0.0,2.0,3.0,0.48,33250.0,37000.0,20.0,3.0,0.08352000000000001,61.0,2025.0,7.0,TV,premium,False,True,False,False,False,True,False,Approved
0.86,46.0,124.0,131.0,4.0,18.0,18.0,0.0,0.5423,-0.3612,50.34500000000003,26.845000000000027,1.0,26.0,5.0,3.0,50000.0,50000.0,66.66666666666666,3.0,2.0,1.0,0.0,0.4444444444444444,35000.0,36000.0,33.33333333333333,3.0,-0.09866666666666667,155.0,2025.0,4.0,Documentary,basic,True,False,False,False,True,False,False,Rejected
0.89,34.0,98.0,110.0,3.0,14.0,17.0,0.0,0.204,0.2732,12.401428571428596,36.85980392156864,2.0,28.0,2.0,3.0,23000.0,24000.0,33.33333333333333,4.0,2.0,1.0,1.0,0.625,29750.0,34000.0,0.0,4.0,0.476425,81.0,2024.0,7.0,Theater,free,True,True,False,False,False,True,False,Rejected
0.57,41.0,190.0,66.0,4.0,30.0,11.0,0.0,0.7311,0.0,57.940000000000026,62.81613636363636,1.0,24.0,4.0,4.0,39000.0,39000.0,75.0,6.0,2.0,1.0,3.0,0.6111111111111112,33500.0,35000.0,66.66666666666666,5.0,0.3302,144.0,2025.0,9.0,Theater,free,False,False,False,False,False,True,False,Needs Review
0.82,42.0,177.0,110.0,3.0,27.0,15.0,0.0,-0.4404,0.8357,63.48733333333337,45.108750000000015,2.0,22.0,5.0,4.0,32333.333333333332,49000.0,25.0,6.0,4.0,0.0,2.0,0.4444444444444444,32000.0,40000.0,33.33333333333333,3.0,0.10798333333333336,166.0,2025.0,3.0,Film,basic,True,False,False,False,False,True,False,Rejected
0.88,39.0,123.0,88.0,3.0,19.0,12.0,0.1531,-0.3818,-0.128,63.9821710526316,24.495000000000005,3.0,21.0,5.0,3.0,37000.0,43000.0,0.0,6.0,2.0,4.0,0.0,0.4444444444444444,28000.0,31000.0,50.0,5.0,-0.028066666666666667,169.0,2026.0,3.0,Short Film,premium,True,False,False,False,False,True,False,Rejected
0.12,25.0,125.0,95.0,3.0,18.0,14.0,0.0,-0.1027,0.4019,40.94500000000002,26.855476190476196,1.0,22.0,3.0,3.0,22500.0,24000.0,33.33333333333333,6.0,2.0,2.0,2.0,0.6666666666666667,16000.0,16000.0,83.33333333333334,3.0,0.10521666666666667,112.0,2024.0,11.0,Short Film,premium,True,False,True,False,False,True,True,Approved
0.17,41.0,162.0,149.0,4.0,23.0,21.0,0.0,0.5719,-0.3818,40.32252173913045,36.33482142857147,2.0,22.0,4.0,3.0,39000.0,45000.0,33.33333333333333,4.0,2.0,2.0,0.0,0.5,29000.0,38000.0,50.0,3.0,0.17192500000000002,143.0,2025.0,10.0,TV,free,True,False,False,False,False,True,False,Approved
0.71,37.0,157.0,82.0,4.0,23.0,13.0,0.4019,0.4215,0.3612,69.74860869565217,57.06826923076926,2.0,15.0,5.0,5.0,12000.0,12000.0,80.0,5.0,3.0,1.0,1.0,0.5599999999999999,32200.0,37000.0,0.0,3.0,0.34162,158.0,2026.0,3.0,Theater,basic,True,False,False,False,False,True,False,Needs Review
0.54,43.0,169.0,69.0,3.0,27.0,9.0,0.0,0.8481,0.8176,63.48733333333337,33.067500000000024,2.0,23.0,3.0,5.0,20333.333333333332,30000.0,40.0,5.0,1.0,1.0,3.0,0.56,26000.0,33000.0,60.0,3.0,0.028880000000000006,97.0,2024.0,5.0,TV,premium,True,False,False,False,False,True,False,Needs Review
0.94,30.0,158.0,95.0,3.0,23.0,14.0,0.0,0.9336,0.2023,53.86831521739131,42.61571428571432,1.0,14.0,1.0,5.0,17750.0,28000.0,20.0,4.0,0.0,4.0,0.0,0.0,23000.0,27000.0,25.0,3.0,0.2539,59.0,2026.0,2.0,TV,premium,False,False,True,False,False,True,False,Rejected
0.92,28.0,146.0,80.0,3.0,20.0,10.0,0.0,0.9118,0.0,36.79000000000002,15.640000000000015,1.0,28.0,2.0,2.0,20000.0,20000.0,50.0,3.0,1.0,1.0,1.0,0.6666666666666667,34500.0,36000.0,33.33333333333333,3.0,0.3648666666666667,83.0,2025.0,4.0,Short Film,basic,False,False,False,False,False,True,False,Rejected
0.95,37.0,97.0,69.0,3.0,16.0,12.0,0.4019,0.0,0.0,63.94666666666669,80.89500000000001,2.0,10.0,1.0,4.0,28333.333333333332,43000.0,25.0,5.0,1.0,1.0,3.0,0.56,36666.666666666664,37000.0,40.0,5.0,0.38556,36.0,2024.0,5.0,Theater,basic,True,True,False,False,True,True,False,Rejected
0.74,35.0,125.0,92.0,3.0,19.0,14.0,0.0,0.9136,0.5106,55.07690789473685,81.24119047619048,1.0,28.0,1.0,5.0,32500.0,40000.0,20.0,6.0,1.0,4.0,1.0,0.5,30666.666666666668,39000.0,50.0,5.0,0.26708333333333334,53.0,2024.0,12.0,Documentary,basic,True,False,True,False,False,True,True,Needs Review
0.79,30.0,153.0,128.0,3.0,25.0,20.0,0.1531,0.5046,-0.2732,83.32000000000004,66.40000000000003,1.0,30.0,4.0,4.0,40000.0,48000.0,50.0,3.0,1.0,0.0,2.0,0.4444444444444444,28000.0,28000.0,66.66666666666666,3.0,0.4274,142.0,2025.0,4.0,Short Film,premium,False,False,False,False,False,True,False,Needs Review
0.64,42.0,130.0,106.0,4.0,20.0,17.0,0.5994,0.3182,0.4404,56.248333333333335,61.742156862745134,2.0,19.0,5.0,3.0,36000.0,36000.0,66.66666666666666,5.0,0.0,0.0,5.0,0.0,25666.666666666668,38000.0,40.0,4.0,-0.08752,171.0,2025.0,4.0,Film,free,True,False,False,False,False,True,False,Needs Review
0.76,27.0,112.0,112.0,3.0,18.0,19.0,0.0,0.7003,-0.0516,45.64500000000001,71.28035087719297,2.0,26.0,2.0,2.0,22000.0,22000.0,50.0,5.0,1.0,1.0,3.0,0.56,25000.0,34000.0,40.0,3.0,-0.04052,88.0,2024.0,7.0,Film,basic,True,True,False,False,False,True,False,Needs Review
0.56,38.0,126.0,140.0,4.0,20.0,22.0,0.5423,0.6249,0.4019,68.93833333333333,53.264393939393955,2.0,18.0,4.0,5.0,46666.666666666664,48000.0,40.0,3.0,1.0,2.0,0.0,0.4444444444444444,0.0,0.0,100.0,3.0,0.21619999999999998,130.0,2024.0,7.0,Film,premium,True,True,False,False,False,True,False,Needs Review
0.81,33.0,195.0,108.0,3.0,30.0,15.0,0.4588,0.34,-0.34,72.04000000000002,26.920000000000016,3.0,25.0,3.0,4.0,19000.0,28000.0,0.0,4.0,2.0,1.0,1.0,0.625,33000.0,39000.0,50.0,3.0,0.0841,90.0,2024.0,12.0,Theater,premium,True,False,True,False,False,True,True,Rejected
0.86,36.0,120.0,141.0,4.0,19.0,21.0,0.4215,0.0,0.872,59.52953947368425,34.55857142857147,1.0,21.0,5.0,3.0,29000.0,38000.0,0.0,4.0,0.0,3.0,1.0,0.375,22000.0,22000.0,75.0,4.0,0.055825,150.0,2026.0,4.0,Film,free,True,False,False,False,False,True,False,Rejected
0.8,35.0,108.0,105.0,3.0,15.0,18.0,0.0,0.296,0.4404,43.84000000000003,64.44500000000002,1.0,26.0,1.0,4.0,25000.0,25000.0,75.0,4.0,1.0,2.0,1.0,0.625,30000.0,40000.0,50.0,4.0,0.089875,32.0,2024.0,8.0,Short Film,basic,True,False,False,False,False,True,False,Rejected
0.04,36.0,157.0,103.0,3.0,24.0,15.0,0.0,0.8074,-0.1779,68.01300000000003,55.12000000000003,3.0,18.0,1.0,4.0,0.0,0.0,100.0,3.0,0.0,1.0,2.0,0.4444444444444444,34000.0,39000.0,33.33333333333333,3.0,0.28636666666666666,51.0,2026.0,3.0,TV,free,True,False,False,False,False,True,False,Approved
0.9,29.0,167.0,132.0,3.0,25.0,18.0,0.4019,0.9186,-0.4039,66.40000000000003,28.367500000000035,1.0,15.0,3.0,5.0,33500.0,36000.0,60.0,4.0,4.0,0.0,0.0,0.0,21000.0,22000.0,50.0,4.0,0.25245,98.0,2025.0,9.0,Theater,premium,True,False,False,False,False,True,False,Rejected
0.38,46.0,129.0,93.0,4.0,21.0,14.0,0.0,-0.4404,0.8555,68.5633928571429,36.572857142857174,1.0,30.0,2.0,3.0,24000.0,37000.0,33.33333333333333,6.0,2.0,1.0,3.0,0.6111111111111112,28666.666666666668,39000.0,50.0,5.0,-0.09416666666666666,62.0,2024.0,12.0,Documentary,premium,True,False,True,False,False,True,True,Approved
0.5,27.0,121.0,104.0,3.0,17.0,19.0,0.0,0.7717,0.0,36.85980392156864,66.82771929824563,2.0,14.0,1.0,2.0,44000.0,44000.0,50.0,4.0,2.0,0.0,2.0,0.5,27666.666666666668,35000.0,25.0,3.0,0.35514999999999997,30.0,2024.0,11.0,Short Film,basic,True,False,False,False,False,True,True,Needs Review
0.77,32.0,159.0,135.0,3.0,24.0,20.0,0.0,0.8153,0.7506,52.69500000000002,62.170000000000044,3.0,20.0,5.0,3.0,34000.0,44000.0,33.33333333333333,3.0,3.0,0.0,0.0,0.0,24000.0,32000.0,33.33333333333333,3.0,0.06936666666666667,175.0,2025.0,11.0,Theater,free,True,False,False,False,False,False,True,Needs Review
0.31,33.0,147.0,97.0,3.0,22.0,16.0,0.0,-0.3182,0.3612,62.81613636363636,53.3716666666667,3.0,19.0,3.0,4.0,36000.0,46000.0,50.0,5.0,1.0,3.0,1.0,0.5599999999999999,27750.0,38000.0,20.0,3.0,0.33642,119.0,2025.0,4.0,Documentary,basic,True,False,False,True,False,True,False,Approved
0.28,28.0,127.0,97.0,3.0,19.0,16.0,0.6486,-0.0516,0.4445,59.52953947368425,74.52166666666669,1.0,20.0,4.0,4.0,33000.0,33000.0,75.0,6.0,1.0,2.0,3.0,0.6111111111111112,30000.0,37000.0,16.666666666666664,3.0,-0.0614,123.0,2025.0,2.0,Film,premium,True,False,True,False,False,True,False,Approved
0.98,33.0,176.0,116.0,3.0,30.0,17.0,0.0,0.5994,0.0,72.04000000000002,46.812745098039244,2.0,9.0,2.0,5.0,23666.666666666668,36000.0,40.0,6.0,1.0,1.0,4.0,0.5,28800.0,37000.0,16.666666666666664,4.0,0.10116666666666667,81.0,2024.0,6.0,TV,basic,True,True,False,False,False,True,False,Rejected
0.73,31.0,152.0,113.0,3.0,21.0,19.0,0.0,0.6808,-0.296,40.36339285714291,81.79269736842107,1.0,16.0,2.0,5.0,33250.0,42000.0,20.0,5.0,2.0,0.0,3.0,0.48,0.0,0.0,100.0,5.0,0.33924,79.0,2026.0,2.0,TV,basic,True,False,False,False,False,True,False,Needs Review
0.69,29.0,157.0,75.0,3.0,22.0,13.0,0.0,0.128,0.3612,32.05250000000001,91.80589743589745,1.0,21.0,1.0,2.0,44500.0,45000.0,0.0,5.0,3.0,0.0,2.0,0.48,28500.0,40000.0,60.0,4.0,0.0774,32.0,2025.0,8.0,Documentary,basic,True,False,False,False,False,True,False,Needs Review
0.89,31.0,104.0,85.0,3.0,15.0,13.0,0.0,0.4019,0.0,60.76000000000002,57.06826923076926,2.0,21.0,5.0,5.0,31000.0,48000.0,60.0,4.0,2.0,0.0,2.0,0.5,33500.0,40000.0,50.0,3.0,0.007625000000000007,164.0,2024.0,10.0,Documentary,basic,True,False,False,False,True,True,False,Rejected
0.81,39.0,132.0,109.0,4.0,22.0,16.0,0.4215,0.3182,0.0,58.970681818181816,48.084166666666704,3.0,27.0,1.0,4.0,27500.0,29000.0,50.0,3.0,1.0,0.0,2.0,0.4444444444444444,24000.0,24000.0,66.66666666666666,3.0,0.40973333333333334,43.0,2026.0,1.0,Short Film,free,True,False,True,False,False,False,True,Rejected
0.03,35.0,146.0,68.0,3.0,21.0,11.0,0.0,-0.7258,0.6486,40.36339285714291,56.98606060606062,2.0,20.0,1.0,5.0,41000.0,47000.0,60.0,3.0,2.0,0.0,1.0,0.4444444444444444,20000.0,20000.0,66.66666666666666,3.0,0.27626666666666666,59.0,2024.0,6.0,Short Film,free,True,True,False,False,False,True,False,Approved
0.72,32.0,115.0,141.0,3.0,16.0,21.0,0.0,0.3182,0.5719,37.50916666666669,44.39196428571432,2.0,19.0,2.0,3.0,44000.0,49000.0,33.33333333333333,3.0,1.0,0.0,2.0,0.4444444444444444,27000.0,34000.0,0.0,3.0,0.1092,67.0,2024.0,12.0,Theater,free,True,False,True,False,False,False,True,Needs Review
0.82,32.0,199.0,100.0,3.0,31.0,15.0,0.0,-0.5994,0.2023,55.90329032258066,43.84000000000003,2.0,21.0,4.0,4.0,0.0,0.0,100.0,3.0,2.0,0.0,1.0,0.4444444444444444,28000.0,36000.0,33.33333333333333,2.0,0.3197666666666667,145.0,2025.0,10.0,Theater,basic,True,False,False,False,False,True,False,Rejected
0.14,33.0,156.0,25.0,3.0,23.0,4.0,0.0,0.9201,0.2263,50.190054347826106,54.72500000000002,2.0,18.0,2.0,4.0,34000.0,38000.0,50.0,6.0,2.0,0.0,4.0,0.4444444444444444,23750.0,27000.0,33.33333333333333,4.0,0.24933333333333332,71.0,2025.0,6.0,Documentary,free,True,True,False,False,False,True,False,Approved
0.29,28.0,96.0,139.0,3.0,16.0,22.0,0.0,0.4215,0.6124,69.23416666666668,70.50704545454548,1.0,28.0,5.0,4.0,21000.0,21000.0,75.0,3.0,1.0,1.0,1.0,0.6666666666666667,0.0,0.0,100.0,3.0,0.055299999999999995,175.0,2024.0,12.0,Theater,premium,True,False,True,False,False,True,True,Approved
0.11,34.0,170.0,122.0,4.0,28.0,18.0,0.4019,-0.2273,0.3182,80.29385714285716,50.34500000000003,1.0,30.0,2.0,4.0,33500.0,45000.0,0.0,5.0,2.0,0.0,3.0,0.48,24666.666666666668,35000.0,40.0,4.0,0.24245999999999998,63.0,2025.0,10.0,TV,basic,False,False,False,False,False,True,False,Approved
0.72,36.0,125.0,112.0,4.0,18.0,16.0,0.0,0.8271,0.5106,31.545000000000016,37.50916666666669,2.0,27.0,5.0,3.0,11000.0,11000.0,66.66666666666666,3.0,0.0,1.0,2.0,0.4444444444444444,25000.0,25000.0,66.66666666666666,2.0,0.14049999999999999,162.0,2026.0,2.0,TV,basic,True,False,True,False,False,True,False,Needs Review
0.9,37.0,116.0,100.0,3.0,16.0,16.0,0.0,0.0,0.0,32.22166666666669,63.94666666666669,2.0,22.0,3.0,4.0,30000.0,44000.0,0.0,3.0,1.0,0.0,2.0,0.4444444444444444,29500.0,35000.0,33.33333333333333,2.0,0.041833333333333333,108.0,2024.0,10.0,Documentary,free,True,False,False,False,False,True,False,Rejected
0.12,28.0,42.0,91.0,3.0,7.0,16.0,0.4019,-0.1531,0.4404,66.7871428571429,90.38416666666669,1.0,20.0,3.0,5.0,30000.0,41000.0,40.0,4.0,1.0,1.0,2.0,0.625,32500.0,34000.0,50.0,4.0,0.34265,106.0,2026.0,4.0,Documentary,free,True,False,False,False,False,True,False,Approved
0.52,29.0,178.0,67.0,3.0,26.0,9.0,0.0,0.5106,0.2023,51.880076923076956,4.867500000000007,1.0,20.0,5.0,2.0,44500.0,45000.0,0.0,4.0,0.0,1.0,3.0,0.375,15000.0,15000.0,75.0,4.0,0.12940000000000002,156.0,2024.0,9.0,Film,free,True,False,False,False,False,False,False,Needs Review
0.12,26.0,170.0,149.0,3.0,29.0,23.0,0.4404,0.7717,0.0,84.25834482758621,57.54657608695652,1.0,13.0,2.0,2.0,0.0,0.0,100.0,5.0,0.0,2.0,3.0,0.48,29000.0,37000.0,60.0,4.0,0.48708,60.0,2025.0,3.0,Film,basic,True,False,False,True,False,True,False,Approved
0.84,37.0,191.0,149.0,4.0,27.0,23.0,0.0,0.8658,0.6597,47.82066666666668,66.07034782608696,2.0,23.0,1.0,3.0,11000.0,11000.0,66.66666666666666,4.0,2.0,1.0,1.0,0.625,0.0,0.0,100.0,3.0,0.26539999999999997,51.0,2024.0,10.0,Theater,free,True,False,False,False,False,False,False,Rejected
0.08,41.0,140.0,107.0,3.0,22.0,14.0,0.0,0.4588,0.4939,71.62354545454548,32.89833333333334,1.0,25.0,1.0,3.0,32500.0,50000.0,33.33333333333333,4.0,0.0,1.0,3.0,0.375,0.0,0.0,100.0,3.0,0.32347500000000007,47.0,2024.0,8.0,TV,premium,False,False,False,False,False,False,False,Approved
0.23,32.0,134.0,74.0,3.0,18.0,11.0,0.0,0.4939,0.0,36.245000000000005,8.979772727272717,2.0,33.0,4.0,4.0,32000.0,43000.0,25.0,3.0,1.0,1.0,1.0,0.6666666666666667,30500.0,34000.0,33.33333333333333,3.0,0.21020000000000003,144.0,2026.0,2.0,Short Film,premium,True,False,False,False,False,True,False,Approved
0.81,34.0,147.0,137.0,3.0,21.0,21.0,0.0,0.5638,-0.802,46.64428571428573,61.572,2.0,24.0,2.0,3.0,33000.0,33000.0,66.66666666666666,4.0,0.0,3.0,1.0,0.375,32500.0,38000.0,50.0,3.0,0.21267499999999998,68.0,2024.0,7.0,Documentary,basic,True,True,False,False,False,True,False,Rejected
